ID venda,Data,Canal,Tipo_pagamento,Estado,Cidade,Produto,Quantidade,Valor_Unitario,Custo_Unitario,Categoria_Produto,ID_Parceiro,ID_Cliente,Genero_Cliente,Data_Nascimento_Cliente,Feedback_Cliente,Status_Entrega,Cupom_Utilizado,Flag_Primeira_Compra
VND01882,2025-11-30 12:46:34,Ecomm mono,mooz pix,SC,Blumenau,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0198,Não-binário,1966-07-12,,Entregue no Prazo,,Não
VND01883,2024-03-23 12:05:29,lojas,mooz pix,SP,Sorocaba,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,FRQ018,,,,,,,
VND01884,2025-05-30 12:39:29,Ecomm multi,mooz pix,MG,Montes Claros,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0151,Feminino,2004-09-15,Suporte não responde.,Entregue no Prazo,,Não
VND01885,2024-08-06 15:56:58,VD,outros meios de pagamento,PE,Caruaru,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,REV0078,,,,,,,
VND01886,2025-08-18 12:24:57,lojas,outros meios de pagamento,SP,Mogi das Cruzes,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,FRQ001,,,,,,,
VND01887,2025-06-24 12:18:30,lojas,mooz pix,AL,Maceió,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,FRQ014,,,,,,,
VND01888,2025-02-15 19:08:44,lojas,mooz cartões,RJ,Angra dos Reis,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,FRQ001,,,,,,,
VND01888,2025-02-15 19:08:44,lojas,mooz cartões,RJ,Angra dos Reis,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ001,,,,,,,
VND01889,2024-02-05 13:08:28,Ecomm mono,mooz cartões,SP,Ribeirão Preto,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0028,Feminino,1996-12-11,,Entregue no Prazo,,Não
VND01890,2024-06-14 15:29:55,Ecomm mono,mooz pix,PE,Olinda,Lily Lumière Eau de Parfum 75ml,500,329.9,145.0,Perfumaria Feminina,,CLI0033,Feminino,1968-09-16,Amei o cheiro!,Entregue no Prazo,BOTAO20,Sim
VND01890,2024-06-14 15:29:55,Ecomm mono,mooz pix,PE,Olinda,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0033,Feminino,1968-09-16,Amei o cheiro!,Entregue no Prazo,BOTAO20,Sim
VND01891,2025-03-02 22:44:56,Ecomm mono,mooz pix,MG,Poços de Caldas,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,,CLI0262,Masculino,2002-02-28,,Entregue no Prazo,,Não
VND01892,2024-01-30 12:54:35,lojas,mooz pix,PI,Teresina,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,FRQ003,,,,,,,
VND01893,2025-09-20 20:37:59,Ecomm mono,mooz cartões,RJ,Macaé,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0257,Feminino,2003-05-19,,Entregue no Prazo,,Não
VND01894,2025-11-16 19:43:10,Ecomm multi,mooz cartões,MG,Juiz de Fora,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0108,Masculino,1997-09-05,Amei o cheiro!,Entregue no Prazo,,Não
VND01894,2025-11-16 19:43:10,Ecomm multi,mooz cartões,MG,Juiz de Fora,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,,CLI0108,Masculino,1997-09-05,Amei o cheiro!,Entregue no Prazo,,Não
VND01895,2024-05-19 20:34:44,Ecomm mono,mooz cartões,SP,São José dos Campos,Malbec Desodorante Colônia 100ml,2000,209.9,84.0,Perfumaria Masculina,,CLI0074,Não-binário,1991-08-07,Melhor creme da vida.,Entregue no Prazo,,Não
VND01896,2026-01-31 08:11:42,lojas,mooz cartões,DF,Brasília,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,FRQ012,,,,,,,
VND01896,2026-01-31 08:11:42,lojas,mooz cartões,DF,Brasília,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,FRQ012,,,,,,,
VND01897,2025-10-27 12:51:54,Ecomm multi,mooz pix,SP,Jundiaí,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0366,Não-binário,1992-04-20,Amei o cheiro!,Entregue no Prazo,,Não
VND01898,2024-06-05 19:21:18,Ecomm multi,mooz cartões,DF,Brasília,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0235,Masculino,1965-04-04,Melhor creme da vida.,Entregue no Prazo,MAES15,Sim
VND01899,2025-08-20 19:50:55,Ecomm mono,mooz pix,MG,Ipatinga,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0120,Feminino,1974-01-22,Melhor creme da vida.,Entregue no Prazo,,Não
VND01900,2024-08-21 19:45:11,VD,outros meios de pagamento,RS,Caxias do Sul,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,REV0037,,,,,,,
VND01900,2024-08-21 19:45:11,VD,outros meios de pagamento,RS,Caxias do Sul,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,REV0037,,,,,,,
VND01901,2024-06-14 12:39:16,Ecomm mono,mooz pix,MG,Juiz de Fora,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,,CLI0216,Masculino,1990-09-17,Chegou super rápido.,Entregue no Prazo,,Não
VND01901,2024-06-14 12:39:16,Ecomm mono,mooz pix,MG,Juiz de Fora,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0216,Masculino,1990-09-17,Chegou super rápido.,Entregue no Prazo,,Não
VND01902,2025-05-31 22:55:48,Ecomm multi,mooz cartões,AM,Itacoatiara,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,,CLI0115,Não-binário,2002-12-26,,Entregue no Prazo,,Sim
VND01902,2025-05-31 22:55:48,Ecomm multi,mooz cartões,AM,Itacoatiara,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0115,Não-binário,2002-12-26,,Entregue no Prazo,,Sim
VND01903,2024-08-11 19:17:53,lojas,mooz pix,MG,Uberaba,Shampoo Match Escudo De Hidratação 300ml,4,47.9,14.0,Cabelos,FRQ015,,,,,,,
VND01904,2024-10-29 19:31:21,Ecomm mono,mooz pix,RJ,Campos dos Goytacazes,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0014,Feminino,1984-02-18,Chegou super rápido.,Entregue no Prazo,,Não
VND01904,2024-10-29 19:31:21,Ecomm mono,mooz pix,RJ,Campos dos Goytacazes,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0014,Feminino,1984-02-18,Chegou super rápido.,Entregue no Prazo,,Não
VND01905,2025-06-10 15:56:53,Ecomm mono,mooz cartões,PR,Foz do Iguaçu,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0320,Feminino,1998-12-16,,Entregue no Prazo,,Não
VND01906,2024-11-16 19:04:39,lojas,mooz cartões,SP,Osasco,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ027,,,,,,,
VND01907,2025-11-11 19:40:24,Ecomm mono,mooz pix,RJ,Nova Iguaçu,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0014,Feminino,1984-02-18,Melhor creme da vida.,Entregue no Prazo,BOTAO20,Sim
VND01908,2025-08-12 13:11:51,VD,outros meios de pagamento,SP,São Carlos,Botik Sérum Alta Potência Ácido Hialurônico 30ml,2,169.9,59.0,Maquiagem e Skincare,REV0005,,,,,,,
VND01909,2025-08-08 19:36:03,VD,mooz pix,RS,Passo Fundo,Malbec Gold Desodorante Colônia 100ml,1,195.9,78.0,Perfumaria Masculina,REV0062,,,,,,,
VND01909,2025-08-08 19:36:03,VD,mooz pix,RS,Passo Fundo,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0062,,,,,,,
VND01910,2024-11-28 22:00:05,VD,mooz cartões,SP,Ribeirão Preto,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,REV0039,,,,,,,
VND01910,2024-11-28 22:00:05,VD,mooz cartões,SP,Ribeirão Preto,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,REV0039,,,,,,,
VND01911,2024-07-25 12:49:43,Ecomm multi,mooz cartões,BA,Porto Seguro,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0219,Masculino,1979-05-08,,Entregue no Prazo,QUERO10,Sim
VND01912,2024-06-03 12:10:39,VD,outros meios de pagamento,SP,Piracicaba,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,REV0027,,,,,,,
VND01912,2024-06-03 12:10:39,VD,outros meios de pagamento,SP,Piracicaba,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,REV0027,,,,,,,
VND01913,2025-09-08 12:34:41,VD,outros meios de pagamento,RS,Pelotas,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,REV0087,,,,,,,
VND01914,2025-06-09 13:42:13,lojas,mooz pix,RJ,Volta Redonda,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,FRQ018,,,,,,,
VND01914,2025-06-09 13:42:13,lojas,mooz pix,RJ,Volta Redonda,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,FRQ018,,,,,,,
VND01915,2025-12-29 22:04:58,Ecomm multi,mooz cartões,SP,São Paulo,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0112,Não-binário,1999-12-05,Melhor creme da vida.,Entregue no Prazo,,Não
VND01916,2024-01-31 13:46:13,lojas,mooz cartões,SP,Bauru,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,FRQ029,,,,,,,
VND01917,2025-03-16 19:31:04,Ecomm mono,mooz pix,MG,Uberaba,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0177,Feminino,1989-03-02,,Entregue no Prazo,,Não
VND01918,2024-06-04 12:52:24,lojas,mooz cartões,RS,Pelotas,Malbec Gold Desodorante Colônia 100ml,1,195.9,78.0,Perfumaria Masculina,FRQ001,,,,,,,
VND01919,2026-02-26 20:49:56,Ecomm multi,mooz cartões,RJ,Nova Iguaçu,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,,CLI0389,Feminino,1966-06-28,,Entregue no Prazo,,Não
VND01920,2024-01-24 13:38:38,Ecomm mono,mooz pix,SP,São Carlos,Floratta Red Desodorante Colônia 75ml,2,229.9,92.0,Perfumaria Feminina,,CLI0306,Não-binário,1996-11-26,Chegou super rápido.,Entregue no Prazo,,Não
VND01920,2024-01-24 13:38:38,Ecomm mono,mooz pix,SP,São Carlos,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0306,Não-binário,1996-11-26,Chegou super rápido.,Entregue no Prazo,,Não
VND01921,2026-03-11 19:31:55,VD,mooz pix,SP,Jundiaí,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0007,,,,,,,
VND01921,2026-03-11 19:31:55,VD,mooz pix,SP,Jundiaí,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,REV0007,,,,,,,
VND01922,2024-10-27 12:44:34,lojas,outros meios de pagamento,SP,São Carlos,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ021,,,,,,,
VND01923,2025-05-19 12:33:54,Ecomm mono,mooz cartões,PR,Ponta Grossa,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0282,Feminino,1978-12-10,Melhor creme da vida.,Entregue no Prazo,,Sim
VND01924,2024-07-16 19:15:34,VD,mooz cartões,SP,Osasco,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,REV0089,,,,,,,
VND01925,2024-11-14 19:57:51,Ecomm mono,mooz pix,SP,Piracicaba,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0246,Não-binário,1964-11-08,Chegou super rápido.,Entregue no Prazo,,Não
VND01926,2026-06-30 19:28:30,Ecomm multi,mooz cartões,RJ,Niterói,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,,CLI0134,Masculino,2002-07-11,,Entregue no Prazo,QUERO10,Sim
VND01927,2025-12-24 08:13:44,Ecomm multi,mooz cartões,RR,Boa Vista,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0213,Não-binário,1988-01-03,Amei o cheiro!,Entregue no Prazo,,Não
VND01928,2025-09-14 12:47:47,VD,mooz pix,SP,Sorocaba,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,REV0044,,,,,,,
VND01928,2025-09-14 12:47:47,VD,mooz pix,SP,Sorocaba,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,REV0044,,,,,,,
VND01929,2026-04-06 15:18:56,Ecomm mono,mooz pix,RJ,Duque de Caxias,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,,CLI0174,Não-binário,1968-10-18,Melhor creme da vida.,Entregue no Prazo,,Não
VND01930,2026-05-21 20:38:26,lojas,mooz cartões,PR,Paranaguá,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,FRQ025,,,,,,,
VND01931,2025-12-04 13:06:41,Ecomm multi,mooz cartões,BA,Porto Seguro,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,,CLI0272,Não-binário,1967-01-21,,Entregue no Prazo,,Sim
VND01932,2024-09-21 19:45:38,VD,mooz pix,RJ,Teresópolis,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,REV0047,,,,,,,
VND01933,2024-02-04 20:26:11,Ecomm multi,mooz pix,SP,Piracicaba,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0339,Masculino,1999-04-21,Melhor creme da vida.,Entregue no Prazo,,Não
VND01934,2024-10-27 13:05:47,Ecomm multi,mooz pix,SP,Franca,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0223,Masculino,2006-10-25,,Entregue no Prazo,QUERO10,Sim
VND01935,2025-04-02 13:19:29,Ecomm mono,mooz pix,RS,Canoas,Botik Sérum Alta Potência Ácido Hialurônico 30ml,2,169.9,59.0,Maquiagem e Skincare,,CLI0095,Não-binário,1994-12-10,Amei o cheiro!,Entregue no Prazo,MAES15,Sim
VND01935,2025-04-02 13:19:29,Ecomm mono,mooz pix,RS,Canoas,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0095,Não-binário,1994-12-10,Amei o cheiro!,Entregue no Prazo,MAES15,Sim
VND01936,2026-05-22 20:05:28,VD,mooz pix,SP,Santo André,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,REV0014,,,,,,,
VND01937,2024-12-11 13:04:47,lojas,mooz cartões,ES,Vila Velha,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,FRQ028,,,,,,,
VND01937,2024-12-11 13:04:47,lojas,mooz cartões,ES,Vila Velha,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ028,,,,,,,
VND01938,2024-09-08 12:22:49,lojas,outros meios de pagamento,PE,Olinda,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,FRQ021,,,,,,,
VND01939,2026-05-30 20:31:36,VD,outros meios de pagamento,MG,Ouro Preto,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,REV0007,,,,,,,
VND01940,2025-12-29 12:52:05,Ecomm mono,mooz cartões,SP,São Carlos,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,,CLI0374,Masculino,1989-09-20,,Entregue no Prazo,,Não
VND01940,2025-12-29 12:52:05,Ecomm mono,mooz cartões,SP,São Carlos,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0374,Masculino,1989-09-20,,Entregue no Prazo,,Não
VND01941,2025-08-13 13:26:07,VD,mooz pix,PR,Guarapuava,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,REV0033,,,,,,,
VND01942,2024-09-03 20:36:29,Ecomm mono,mooz pix,AC,Rio Branco,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0375,Não-binário,1966-12-04,,Entregue no Prazo,,Sim
VND01942,2024-09-03 20:36:29,Ecomm mono,mooz pix,AC,Rio Branco,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0375,Não-binário,1966-12-04,,Entregue no Prazo,,Sim
VND01943,2025-11-16 20:18:35,Ecomm multi,mooz pix,SP,SP - São Paulo,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0287,Não-binário,1974-07-02,Melhor creme da vida.,Entregue no Prazo,QUERO10,Sim
VND01944,2025-08-22 12:26:42,Ecomm multi,mooz pix,RJ,Nova Friburgo,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0010,Feminino,1981-02-03,,Entregue no Prazo,,Não
VND01944,2025-08-22 12:26:42,Ecomm multi,mooz pix,RJ,Nova Friburgo,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,,CLI0010,Feminino,1981-02-03,,Entregue no Prazo,,Não
VND01945,2025-06-26 13:06:49,VD,mooz cartões,PR,Foz do Iguaçu,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,REV0088,,,,,,,
VND01945,2025-06-26 13:06:49,VD,mooz cartões,PR,Foz do Iguaçu,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,REV0088,,,,,,,
VND01946,2025-12-22 19:48:51,lojas,mooz cartões,SP,São Paulo,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ027,,,,,,,
VND01946,2025-12-22 19:48:51,lojas,mooz cartões,SP,São Paulo,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,FRQ027,,,,,,,
VND01947,2025-12-09 19:46:19,Ecomm multi,mooz pix,PE,Olinda,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0316,Não-binário,1990-02-08,,Entregue no Prazo,,Não
VND01948,2024-05-16 13:25:23,Ecomm mono,mooz cartões,RJ,Cabo Frio,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0262,Masculino,2002-02-28,,Entregue com Atraso,MAES15,Sim
VND01948,2024-05-16 13:25:23,Ecomm mono,mooz cartões,RJ,Cabo Frio,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,,CLI0262,Masculino,2002-02-28,,Entregue com Atraso,MAES15,Sim
VND01949,2024-03-03 22:11:25,lojas,mooz cartões,SP,Ribeirão Preto,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ005,,,,,,,
VND01949,2024-03-03 22:11:25,lojas,mooz cartões,SP,Ribeirão Preto,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,FRQ005,,,,,,,
VND01950,2024-08-16 13:39:58,VD,mooz pix,PE,Caruaru,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,REV0100,,,,,,,
VND01951,2024-05-05 15:45:35,lojas,mooz pix,RJ,Teresópolis,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,FRQ019,,,,,,,
VND01951,2024-05-05 15:45:35,lojas,mooz pix,RJ,Teresópolis,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,FRQ019,,,,,,,
VND01952,2024-08-01 19:31:27,lojas,mooz cartões,RJ,Duque de Caxias,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ005,,,,,,,
VND01953,2025-04-21 19:50:53,lojas,mooz pix,MG,Juiz de Fora,Shampoo Match Escudo De Hidratação 300ml,2,47.9,14.0,Cabelos,FRQ006,,,,,,,
VND01954,2025-08-21 20:41:13,Ecomm mono,mooz cartões,PR,Foz do Iguaçu,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,,CLI0381,Feminino,1965-02-03,Chegou super rápido.,Entregue no Prazo,QUERO10,Sim
VND01955,2024-05-10 19:31:57,VD,mooz pix,GO,Aparecida de Goiânia,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,REV0029,,,,,,,
VND01956,2025-12-04 12:30:26,Ecomm multi,mooz cartões,BA,Porto Seguro,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,,CLI0152,Feminino,1995-04-28,Suporte não responde.,Entregue no Prazo,,Sim
VND01956,2025-12-04 12:30:26,Ecomm multi,mooz cartões,BA,Porto Seguro,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0152,Feminino,1995-04-28,Suporte não responde.,Entregue no Prazo,,Sim
VND01957,2025-11-15 12:18:01,Ecomm mono,mooz cartões,SC,Joinville,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0323,Masculino,2003-12-25,,Entregue com Atraso,,Sim
VND01957,2025-11-15 12:18:01,Ecomm mono,mooz cartões,SC,Joinville,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0323,Masculino,2003-12-25,,Entregue com Atraso,,Sim
VND01958,2025-08-08 20:38:29,Ecomm multi,mooz cartões,MS,Campo Grande,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0042,Feminino,1992-02-28,Melhor creme da vida.,Entregue no Prazo,QUERO10,Não
VND01958,2025-08-08 20:38:29,Ecomm multi,mooz cartões,MS,Campo Grande,Malbec Gold Desodorante Colônia 100ml,1,195.9,78.0,Perfumaria Masculina,,CLI0042,Feminino,1992-02-28,Melhor creme da vida.,Entregue no Prazo,QUERO10,Não
VND01959,2026-01-14 12:21:00,Ecomm multi,mooz pix,SP,Mauá,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0378,Não-binário,2006-02-11,,Entregue no Prazo,,Não
VND01960,2025-04-27 13:19:53,Ecomm multi,mooz cartões,SC,Joinville,Malbec Desodorante Colônia 100ml,2000,209.9,84.0,Perfumaria Masculina,,CLI0287,Não-binário,1974-07-02,Melhor creme da vida.,Entregue no Prazo,,Não
VND01960,2025-04-27 13:19:53,Ecomm multi,mooz cartões,SC,Joinville,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,,CLI0287,Não-binário,1974-07-02,Melhor creme da vida.,Entregue no Prazo,,Não
VND01961,2024-06-05 20:22:36,Ecomm multi,mooz cartões,GO,Aparecida de Goiânia,Botik Sérum Alta Potência Ácido Hialurônico 30ml,3,169.9,59.0,Maquiagem e Skincare,,CLI0152,Feminino,1995-04-28,,Entregue no Prazo,,Sim
VND01962,2025-09-02 12:12:35,Ecomm mono,mooz pix,SP,Bauru,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0381,Feminino,1965-02-03,,Entregue no Prazo,,Não
VND01962,2025-09-02 12:12:35,Ecomm mono,mooz pix,SP,Bauru,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0381,Feminino,1965-02-03,,Entregue no Prazo,,Não
VND01963,2024-02-24 12:54:05,VD,outros meios de pagamento,ES,Vitória,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,REV0095,,,,,,,
VND01964,2024-06-20 13:24:42,Ecomm multi,mooz cartões,PR,Maringá,Floratta Red Desodorante Colônia 75ml,2,229.9,92.0,Perfumaria Feminina,,CLI0088,Masculino,1975-05-13,Melhor creme da vida.,Entregue no Prazo,,Sim
VND01965,2025-02-04 13:06:37,VD,mooz cartões,SP,Mogi das Cruzes,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,REV0002,,,,,,,
VND01966,2026-01-14 12:28:13,lojas,mooz pix,GO,Rio Verde,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,FRQ010,,,,,,,
VND01967,2025-06-10 12:23:40,Ecomm mono,mooz cartões,RJ,Angra dos Reis,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0221,Feminino,1994-12-06,,Entregue no Prazo,,Não
VND01968,2025-11-08 22:35:06,VD,mooz pix,RJ,Campos dos Goytacazes,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,REV0097,,,,,,,
VND01969,2026-03-22 19:14:34,Ecomm multi,mooz cartões,SP,Piracicaba,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0395,Feminino,1969-10-22,Melhor creme da vida.,Entregue no Prazo,,Não
VND01969,2026-03-22 19:14:34,Ecomm multi,mooz cartões,SP,Piracicaba,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,,CLI0395,Feminino,1969-10-22,Melhor creme da vida.,Entregue no Prazo,,Não
VND01970,2025-03-29 08:33:59,lojas,mooz pix,RJ,Duque de Caxias,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,FRQ008,,,,,,,
VND01971,2025-09-25 20:02:25,lojas,outros meios de pagamento,MG,Montes Claros,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,FRQ002,,,,,,,
VND01972,2025-10-17 13:59:14,Ecomm mono,mooz cartões,SE,Aracaju,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0129,Masculino,1962-12-14,,Entregue no Prazo,,Não
VND01973,2025-02-02 13:15:32,Ecomm multi,mooz cartões,PR,Curitiba,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0267,Não-binário,1992-01-22,Melhor creme da vida.,Entregue no Prazo,,Sim
VND01974,2025-08-19 19:47:56,VD,mooz pix,SP,Campinas,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,REV0024,,,,,,,
